file_path,Alcantarillado,Marca vial,Hueco,Parcheo,Grietas longitudinales,Grietas en forma de piel de cocodrilo,Grietas transversales,Meteorización y desprendimiento,sum,correct
data/SIMEPU/v0/images/VIRB_0001-1 10719_cropped_BF_3_2.jpg,0,0,1,0,1,0,1,0,3,1
data/SIMEPU/v0/images/VIRB_0001-1 10737_cropped_BF_1_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 10738_cropped_BF_3_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 10739_cropped_BF_2_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1434_cropped_BF_2_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1592_cropped_BF_2_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 17414_cropped_BF_2_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 17432_cropped_BF_1_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 18957_cropped_BF_2_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 18957_cropped_BF_3_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 19647_cropped_BF_1_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 13707_cropped_BF_3_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 13718_cropped_BF_1_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 13752_cropped_BF_1_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 17413_cropped_BF_1_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 07643_cropped_BF_1_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 07643_cropped_BF_3_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 08038_cropped_BF_2_1.jpg,0,0,1,0,1,0,0,0,2,1
data/SIMEPU/v0/images/VIRB_0004 08046_cropped_BF_1_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 20954_cropped_BF_2_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03918_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02217_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02217_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02222_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02222_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 05471_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13717_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13718_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13718_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06430_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02224_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02224_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02225_cropped_BF_1_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02225_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02261_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02680_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03782_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1086_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1087_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1087_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1133_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 07106_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02678_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13719_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 02913_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1831_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1834_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1834_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03917_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03917_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03919_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03919_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03919_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03920_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03921_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13701_cropped_BF_3_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13702_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13651_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13654_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13654_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13655_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 0941_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 0941_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 21312_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 21312_cropped_BF_3_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 18822_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 20241_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1185_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1188_cropped_BF_1_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1188_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02604_cropped_BF_2_1.jpg,0,1,0,0,1,0,0,0,2,1
data/SIMEPU/v0/images/VIRB_0001-1 02604_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02605_cropped_BF_1_2.jpg,0,1,0,0,1,0,0,0,2,1
data/SIMEPU/v0/images/VIRB_0001-1 02605_cropped_BF_2_1.jpg,0,1,0,0,1,0,0,0,2,1
data/SIMEPU/v0/images/VIRB_0001-1 02606_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13707_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13708_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 21565_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 21566_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 00445_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 20846_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 20847_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 20847_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 20847_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 06688_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 06688_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 06688_cropped_BF_3_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 06692_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03781_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03781_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 02913_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 0929_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 0931_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 22310_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 22310_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 02545_cropped_BF_1_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 00456_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 00456_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 01391_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 01643_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1007_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1009_cropped_BF_1_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1009_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1009_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1009_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1010_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 20243_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 20243_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 20261_cropped_BF_3_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 20262_cropped_BF_3_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1189_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1198_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1198_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1823_cropped_BF_1_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02225_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02225_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02226_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02226_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02226_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 07005_cropped_BF_1_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 07005_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 07005_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 07008_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 07098_cropped_BF_3_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 07099_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 07102_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13656_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13688_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13689_cropped_BF_1_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13689_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13689_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13689_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 18702_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 18702_cropped_BF_3_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02613_cropped_BF_1_1.jpg,0,1,0,0,1,0,0,0,2,1
data/SIMEPU/v0/images/VIRB_0001-1 02675_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02675_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02676_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 07507_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 07509_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 07510_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 07510_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13703_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13704_cropped_BF_1_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13704_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13704_cropped_BF_3_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13705_cropped_BF_1_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13705_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13706_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 21328_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 21328_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 21335_cropped_BF_1_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 21335_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 21335_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 03958_cropped_BF_3_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04927_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04930_cropped_BF_3_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04934_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 02913_cropped_BF_3_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 03052_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02265_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03794_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03794_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03797_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03780_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03921_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 06692_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 07008_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13642_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13694_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13697_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13706_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1010_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1010_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1012_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1012_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1824_cropped_BF_1_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1831_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1831_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 0932_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1006_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1185_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1845_cropped_BF_3_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 2521_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 0933_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 0934_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13714_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13714_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13715_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13715_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13716_cropped_BF_1_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13716_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1835_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1841_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1841_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1841_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1841_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1842_cropped_BF_1_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 0923_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 0923_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 0924_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 0927_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 0927_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 0928_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 0929_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1842_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1845_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1845_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02227_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02228_cropped_BF_1_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 2825_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13642_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13642_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13695_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13695_cropped_BF_3_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13696_cropped_BF_2_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 13697_cropped_BF_1_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 05328_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 05328_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 05329_cropped_BF_2_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 05329_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 05383_cropped_BF_3_2.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 05384_cropped_BF_1_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 03839_cropped_BF_2_3.jpg,0,1,0,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 03839_cropped_BF_3_1.jpg,0,1,0,0,0,0,0,0,1,1
